target,task,model,fold,r2,rmse,mae,estimator
PhonemicFluencyScore,journaling,acoustic,1,0.0439846247254746,4.322787986109082,3.411932416789273,LinearRegression
PhonemicFluencyScore,journaling,acoustic,2,0.07148510145505815,4.62174792860695,3.731531283242824,LinearRegression
PhonemicFluencyScore,journaling,acoustic,3,-0.0022812316628475493,4.380333703184994,3.588164580127814,LinearRegression
PhonemicFluencyScore,journaling,acoustic,4,0.009876468454541598,4.847720081176101,3.8250246880041616,LinearRegression
PhonemicFluencyScore,journaling,linguistic,0,-0.07042731917303513,4.876162641506671,3.903734309579293,LinearRegression
PhonemicFluencyScore,journaling,linguistic,1,-0.018163505543461245,4.461082558396015,3.5680454902761753,LinearRegression
PhonemicFluencyScore,journaling,linguistic,2,0.011135625529187565,4.769580492329294,3.873206767195284,LinearRegression
PhonemicFluencyScore,journaling,linguistic,3,0.0017852586462049347,4.371438650481293,3.5326534965208873,LinearRegression
PhonemicFluencyScore,journaling,linguistic,4,-0.07620416426978616,5.054057489551856,3.9887763377374283,LinearRegression
PhonemicFluencyScore,journaling,linguistic+acoustic,0,-0.005111251406789474,4.725052712653088,3.789852813999067,LinearRegression
PhonemicFluencyScore,journaling,linguistic+acoustic,1,0.018249088481650966,4.380585425683704,3.500001398067473,LinearRegression
PhonemicFluencyScore,journaling,linguistic+acoustic,2,0.0819342649446797,4.595668627813129,3.7185306120462145,LinearRegression
PhonemicFluencyScore,journaling,linguistic+acoustic,3,0.00420058239929566,4.366146786003876,3.477283412210106,LinearRegression
PhonemicFluencyScore,journaling,linguistic+acoustic,4,-0.06721619218780317,5.032908635526642,3.956264922837566,LinearRegression
PhonemicFluencyScore,journaling,full,0,-0.003450755722617993,4.721148083799539,3.785865751663902,LinearRegression
PhonemicFluencyScore,journaling,full,1,0.024788104007112066,4.365972465930023,3.4777018498747094,LinearRegression
PhonemicFluencyScore,journaling,full,2,0.08852116701283375,4.579152538124204,3.688367158867346,LinearRegression
PhonemicFluencyScore,journaling,full,3,-0.00640946403970255,4.389345372179086,3.5242435205698115,LinearRegression
PhonemicFluencyScore,journaling,full,4,-0.058769520094174243,5.012952145159557,3.9609766511280924,LinearRegression
PhonemicFluencyScore,journaling,baseline,0,-0.0006890009844577882,4.714646700042056,3.733287278137953,DummyRegressor
PhonemicFluencyScore,journaling,baseline,1,-0.011120548878175374,4.44562642888221,3.525858766441068,DummyRegressor
PhonemicFluencyScore,journaling,baseline,2,-0.004183647976962135,4.806383161261375,3.874080594287848,DummyRegressor
PhonemicFluencyScore,journaling,baseline,3,-0.0008405491686924726,4.377184417704367,3.583828580059233,DummyRegressor
PhonemicFluencyScore,journaling,baseline,4,-0.0004203469686121508,4.872861880089087,3.8209760132340778,DummyRegressor
