Subject_ID,Age,Gender,Education,Language,Country,Socioeconomic,age_group,edu_group,ses_group,strat_group,fold
464,63.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
465,64.0,f,master,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
466,72.0,f,vocational,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
467,69.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
468,69.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
469,63.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
470,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
471,65.0,f,phd,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,1
472,69.0,m,high_school,english_american,usa,7.0,65to75,medium,middle,m_usa_65to75_medium_middle,1
473,64.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,2
474,76.0,f,master,english_american,usa,4.0,over75,high,middle,f_usa_over75_high_middle,1
477,60.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
478,71.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
479,69.0,m,bachelor,english_british,uk,4.0,65to75,high,middle,m_uk_65to75_high_middle,2
480,79.0,m,bachelor,english_american,usa,6.0,over75,high,middle,m_usa_over75_high_middle,2
481,62.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
483,68.0,m,bachelor,english_american,usa,3.0,65to75,high,low,m_usa_65to75_high_low,1
484,61.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
485,61.0,f,bachelor,english_american,usa,3.0,under65,high,low,f_usa_under65_high_low,2
487,60.0,f,master,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
489,76.0,f,bachelor,english_british,uk,3.0,over75,high,low,f_uk_over75_high_low,2
490,67.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
491,71.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
492,67.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,1
493,65.0,f,high_school,english_american,usa,2.0,65to75,medium,low,f_usa_65to75_medium_low,2
494,61.0,f,master,english_american,usa,3.0,under65,high,low,f_usa_under65_high_low,2
495,73.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
496,71.0,f,master,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,1
497,58.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
499,70.0,m,master,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,2
500,69.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,1
501,60.0,m,phd,english_american,usa,9.0,under65,high,high,m_usa_under65_high_high,1
502,66.0,f,high_school,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
503,60.0,f,bachelor,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,1
504,63.0,m,master,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,1
505,63.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
506,63.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
507,61.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
508,64.0,f,vocational,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
509,62.0,f,high_school,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
510,63.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,2
511,63.0,f,high_school,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,2
514,62.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
516,66.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
519,74.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
520,61.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
522,71.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
523,62.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
524,67.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,2
526,64.0,m,bachelor,english_american,usa,4.0,under65,high,middle,m_usa_under65_high_middle,2
528,72.0,f,vocational,english_american,usa,3.0,65to75,medium,low,f_usa_65to75_medium_low,1
530,65.0,m,vocational,english_american,usa,7.0,65to75,medium,middle,m_usa_65to75_medium_middle,2
532,68.0,m,phd,english_american,usa,9.0,65to75,high,high,m_usa_65to75_high_high,2
533,63.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
534,66.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,1
535,61.0,m,bachelor,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,1
536,71.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
537,72.0,m,high_school,english_american,usa,2.0,65to75,medium,low,m_usa_65to75_medium_low,1
538,68.0,m,high_school,english_american,usa,6.0,65to75,medium,middle,m_usa_65to75_medium_middle,1
539,76.0,f,master,english_american,usa,8.0,over75,high,high,f_usa_over75_high_high,2
540,62.0,f,high_school,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
541,68.0,f,bachelor,english_american,usa,2.0,65to75,high,low,f_usa_65to75_high_low,1
543,71.0,f,vocational,english_american,usa,3.0,65to75,medium,low,f_usa_65to75_medium_low,2
545,64.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,1
547,66.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
548,60.0,f,bachelor,english_american,usa,3.0,under65,high,low,f_usa_under65_high_low,1
549,67.0,f,high_school,english_american,usa,7.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
550,66.0,m,high_school,english_american,usa,5.0,65to75,medium,middle,m_usa_65to75_medium_middle,2
552,68.0,f,vocational,english_american,usa,8.0,65to75,medium,high,f_usa_65to75_medium_high,1
553,61.0,f,master,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,1
554,72.0,f,phd,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
557,67.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
558,66.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
559,60.0,f,high_school,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,2
560,59.0,m,master,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,2
562,62.0,m,bachelor,english_american,usa,7.0,under65,high,middle,m_usa_under65_high_middle,1
566,67.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
567,68.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
568,64.0,f,bachelor,english_british,uk,8.0,under65,high,high,f_uk_under65_high_high,2
569,65.0,f,bachelor,english_british,uk,3.0,65to75,high,low,f_uk_65to75_high_low,1
570,63.0,f,high_school,english_british,uk,9.0,under65,medium,high,f_uk_under65_medium_high,1
574,67.0,m,master,english_british,uk,8.0,65to75,high,high,m_uk_65to75_high_high,1
575,83.0,f,bachelor,english_british,uk,6.0,over75,high,middle,f_uk_over75_high_middle,1
576,61.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,2
577,61.0,m,bachelor,english_british,uk,2.0,under65,high,low,m_uk_under65_high_low,1
578,64.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,2
579,62.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,1
580,67.0,m,phd,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,2
581,65.0,f,bachelor,english_british,uk,4.0,65to75,high,middle,f_uk_65to75_high_middle,2
582,61.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
583,66.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
584,66.0,f,master,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,1
585,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
586,68.0,m,high_school,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
587,65.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
588,76.0,f,bachelor,english_british,uk,7.0,over75,high,middle,f_uk_over75_high_middle,1
589,60.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
590,62.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,2
591,74.0,f,phd,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,2
592,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,1
593,66.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,1
594,60.0,f,high_school,english_british,uk,5.0,under65,medium,middle,f_uk_under65_medium_middle,2
596,65.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
597,61.0,m,vocational,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,2
598,70.0,m,high_school,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
600,62.0,m,bachelor,english_british,uk,4.0,under65,high,middle,m_uk_under65_high_middle,2
602,62.0,m,high_school,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,2
603,65.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
604,67.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
605,75.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
606,61.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
607,81.0,m,bachelor,english_british,uk,4.0,over75,high,middle,m_uk_over75_high_middle,1
609,62.0,m,high_school,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,1
610,60.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
611,69.0,f,bachelor,english_british,uk,5.0,65to75,high,middle,f_uk_65to75_high_middle,2
612,74.0,f,master,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
613,72.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,2
614,67.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
615,77.0,m,high_school,english_british,uk,6.0,over75,medium,middle,m_uk_over75_medium_middle,1
617,60.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
618,65.0,m,vocational,english_british,uk,5.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
619,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
620,61.0,m,high_school,english_british,uk,3.0,under65,medium,low,m_uk_under65_medium_low,1
621,64.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,2
622,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
623,68.0,m,master,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,2
624,65.0,m,high_school,english_british,uk,5.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
625,64.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
626,74.0,m,high_school,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,2
627,78.0,f,bachelor,english_british,uk,6.0,over75,high,middle,f_uk_over75_high_middle,1
628,65.0,m,vocational,english_american,usa,2.0,65to75,medium,low,m_usa_65to75_medium_low,2
629,62.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,1
632,77.0,m,master,english_other,usa,5.0,over75,high,middle,m_usa_over75_high_middle,1
633,60.0,m,vocational,english_american,usa,1.0,under65,medium,low,m_usa_under65_medium_low,2
636,67.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,1
637,71.0,m,high_school,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,1
638,69.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
640,62.0,f,master,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
641,76.0,f,phd,english_american,usa,5.0,over75,high,middle,f_usa_over75_high_middle,1
643,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
644,60.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
645,67.0,f,master,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
646,71.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
647,64.0,f,less_than_highschool,english_british,uk,6.0,under65,low,middle,f_uk_under65_low_middle,2
648,76.0,f,bachelor,english_british,uk,5.0,over75,high,middle,f_uk_over75_high_middle,2
649,75.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
650,62.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
651,67.0,f,high_school,english_british,uk,3.0,65to75,medium,low,f_uk_65to75_medium_low,2
652,70.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,2
653,76.0,f,master,english_american,usa,5.0,over75,high,middle,f_usa_over75_high_middle,2
655,60.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,1
656,67.0,f,less_than_highschool,english_british,uk,6.0,65to75,low,middle,f_uk_65to75_low_middle,2
657,62.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,1
659,59.0,f,master,english_british,uk,8.0,under65,high,high,f_uk_under65_high_high,1
660,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
661,59.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
662,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
663,64.0,m,bachelor,english_american,usa,4.0,under65,high,middle,m_usa_under65_high_middle,1
664,63.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,2
665,66.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
666,62.0,f,phd,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
667,65.0,m,master,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,2
668,74.0,m,master,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
669,63.0,m,master,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
670,65.0,f,master,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
671,60.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,1
672,63.0,f,high_school,english_british,uk,5.0,under65,medium,middle,f_uk_under65_medium_middle,1
673,67.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
674,69.0,f,phd,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
675,63.0,m,bachelor,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,1
676,64.0,f,high_school,english_british,uk,5.0,under65,medium,middle,f_uk_under65_medium_middle,1
677,60.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
678,70.0,m,master,english_american,usa,4.0,65to75,high,middle,m_usa_65to75_high_middle,1
679,60.0,f,bachelor,english_american,usa,2.0,under65,high,low,f_usa_under65_high_low,2
680,60.0,f,phd,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
681,70.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
682,73.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
683,60.0,m,master,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
684,66.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
688,62.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
689,61.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
690,67.0,m,bachelor,english_british,uk,8.0,65to75,high,high,m_uk_65to75_high_high,2
691,74.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,1
692,68.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,1
693,66.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
694,67.0,m,master,english_american,usa,2.0,65to75,high,low,m_usa_65to75_high_low,2
696,72.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
697,62.0,m,bachelor,english_american,usa,7.0,under65,high,middle,m_usa_under65_high_middle,2
698,64.0,m,bachelor,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,2
701,69.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
702,73.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
703,68.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
704,61.0,m,phd,english_american,usa,3.0,under65,high,low,m_usa_under65_high_low,1
705,78.0,f,bachelor,english_american,usa,6.0,over75,high,middle,f_usa_over75_high_middle,2
706,61.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
708,71.0,f,master,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
709,60.0,f,master,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
710,61.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
712,68.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
713,65.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
714,71.0,f,less_than_highschool,english_british,uk,5.0,65to75,low,middle,f_uk_65to75_low_middle,1
717,64.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,1
719,66.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
720,60.0,m,vocational,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,2
721,61.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
722,60.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,2
723,62.0,f,vocational,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,1
724,69.0,m,phd,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,2
725,61.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,1
727,62.0,f,high_school,english_british,uk,3.0,under65,medium,low,f_uk_under65_medium_low,1
728,63.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,1
729,69.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
732,66.0,f,less_than_highschool,english_british,uk,3.0,65to75,low,low,f_uk_65to75_low_low,1
733,64.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
734,65.0,f,vocational,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
735,67.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
737,60.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
738,65.0,f,less_than_highschool,english_british,uk,4.0,65to75,low,middle,f_uk_65to75_low_middle,2
739,64.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,1
741,65.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,1
742,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,1
743,60.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,2
744,60.0,f,phd,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,1
745,67.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,1
747,61.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,1
748,67.0,f,high_school,english_british,uk,3.0,65to75,medium,low,f_uk_65to75_medium_low,1
749,65.0,f,master,english_british,uk,5.0,65to75,high,middle,f_uk_65to75_high_middle,2
750,63.0,m,master,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,1
753,69.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
754,62.0,m,master,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
755,63.0,m,master,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,2
756,60.0,m,bachelor,english_american,usa,2.0,under65,high,low,m_usa_under65_high_low,1
757,66.0,f,master,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
758,60.0,f,high_school,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,2
760,63.0,m,high_school,english_american,usa,8.0,under65,medium,high,m_usa_under65_medium_high,1
761,74.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
762,62.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
763,68.0,m,less_than_highschool,english_british,uk,5.0,65to75,low,middle,m_uk_65to75_low_middle,1
764,65.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
765,63.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
766,60.0,f,master,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
767,63.0,f,high_school,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
768,68.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
769,76.0,f,bachelor,english_british,uk,8.0,over75,high,high,f_uk_over75_high_high,1
770,60.0,m,phd,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,1
771,69.0,f,vocational,english_american,usa,7.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
772,60.0,m,high_school,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,1
773,66.0,m,bachelor,english_american,usa,9.0,65to75,high,high,m_usa_65to75_high_high,2
774,61.0,f,vocational,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
775,60.0,f,vocational,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,2
776,77.0,f,bachelor,english_british,uk,8.0,over75,high,high,f_uk_over75_high_high,2
777,67.0,f,high_school,english_american,usa,3.0,65to75,medium,low,f_usa_65to75_medium_low,2
778,71.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
779,77.0,f,bachelor,english_british,uk,5.0,over75,high,middle,f_uk_over75_high_middle,2
780,62.0,m,bachelor,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,2
781,73.0,m,bachelor,english_american,usa,3.0,65to75,high,low,m_usa_65to75_high_low,2
782,75.0,f,phd,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
783,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
784,77.0,f,high_school,english_american,usa,4.0,over75,medium,middle,f_usa_over75_medium_middle,2
786,63.0,m,bachelor,english_american,usa,7.0,under65,high,middle,m_usa_under65_high_middle,1
787,67.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
788,85.0,m,phd,english_american,usa,8.0,over75,high,high,m_usa_over75_high_high,1
789,61.0,m,high_school,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,2
790,67.0,m,master,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,2
791,72.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
793,63.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
794,65.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
796,61.0,m,master,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
797,65.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
799,61.0,m,phd,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
800,60.0,f,bachelor,english_american,usa,2.0,under65,high,low,f_usa_under65_high_low,1
801,60.0,m,master,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
802,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
803,60.0,f,high_school,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
805,60.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
807,61.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,1
808,59.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
809,71.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
811,60.0,m,master,english_american,usa,9.0,under65,high,high,m_usa_under65_high_high,2
812,66.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
814,63.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
816,61.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
819,75.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
820,62.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
821,65.0,f,vocational,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
822,60.0,m,bachelor,english_british,uk,5.0,under65,high,middle,m_uk_under65_high_middle,2
823,67.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
824,69.0,m,high_school,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
826,63.0,f,high_school,english_british,uk,4.0,under65,medium,middle,f_uk_under65_medium_middle,2
827,64.0,f,bachelor,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,2
828,63.0,m,vocational,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,1
829,68.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,2
830,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
831,72.0,m,bachelor,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
833,60.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
